			Precision	Recall	F1	IoU
Image 60:	0.7794	0.1455	0.2452	0.1398
Image 61:	0.7474	0.2287	0.3502	0.2123
Image 62:	0.8518	0.3747	0.5205	0.3518
Image 63:	0.7866	0.1047	0.1847	0.1018
Image 64:	0.8491	0.4447	0.5837	0.4122
Image 65:	0.6669	0.0495	0.0921	0.0483
Image 66:	0.8506	0.3511	0.4970	0.3307
Image 67:	0.8176	0.0771	0.1408	0.0758
Image 68:	0.8279	0.4305	0.5665	0.3952
Image 69:	0.8900	0.3099	0.4597	0.2984
Image 70:	0.8493	0.3694	0.5149	0.3467
Image 71:	0.8564	0.1312	0.2276	0.1284
Image 72:	1.0000	0.0000	0.0000	0.0000
Image 73:	0.8020	0.1968	0.3161	0.1877
Image 74:	0.8951	0.2924	0.4408	0.2827
Image 75:	0.8438	0.3132	0.4568	0.2960
Image 76:	0.9291	0.2030	0.3331	0.1999
Image 77:	0.9370	0.2001	0.3298	0.1975
Image 78:	0.9434	0.1819	0.3051	0.1800
Image 79:	0.9000	0.1629	0.2759	0.1600
Image 80:	0.8618	0.3265	0.4736	0.3103
Image 81:	0.8984	0.3146	0.4660	0.3038
Image 82:	0.9292	0.4402	0.5974	0.4259
Image 83:	0.8631	0.3253	0.4725	0.3093
Image 84:	0.8878	0.4087	0.5598	0.3887
Image 85:	0.8629	0.5905	0.7012	0.5398
Image 86:	0.9184	0.3018	0.4543	0.2939
Image 87:	0.2835	0.1611	0.2055	0.1145
Image 88:	0.7187	0.1364	0.2293	0.1295
Image 89:	0.5949	0.1319	0.2160	0.1211
Image 90:	0.3762	0.2568	0.3052	0.1801
Image 91:	0.4412	0.0835	0.1405	0.0755
Image 92:	0.6182	0.1356	0.2224	0.1251
Image 93:	0.3887	0.1347	0.2001	0.1112
Image 94:	0.6299	0.0740	0.1325	0.0710
Image 95:	0.7476	0.1393	0.2349	0.1331
Image 96:	0.3916	0.1595	0.2266	0.1278
Image 97:	0.6815	0.1368	0.2278	0.1286
Image 98:	0.7023	0.1401	0.2336	0.1322
Image 99:	0.6007	0.3941	0.4760	0.3123
Image 100:	0.6843	0.2012	0.3109	0.1841
Image 101:	0.6767	0.1907	0.2975	0.1747
Image 102:	0.4893	0.1522	0.2322	0.1314
Image 103:	0.5117	0.2227	0.3104	0.1837
Image 104:	0.8774	0.2763	0.4203	0.2661
Image 105:	0.5466	0.1686	0.2577	0.1479
Image 106:	0.5979	0.2121	0.3131	0.1856
Image 107:	0.6428	0.2174	0.3249	0.1940
Image 108:	0.6115	0.2593	0.3641	0.2226
Image 109:	0.7368	0.1277	0.2176	0.1221
Image 110:	0.4473	0.3346	0.3828	0.2367
Image 111:	0.8082	0.0712	0.1309	0.0700
Image 112:	0.6188	0.1370	0.2243	0.1263
Image 113:	0.6627	0.2984	0.4115	0.2590
Image 114:	0.1311	0.0058	0.0111	0.0056
Image 115:	0.5270	0.2665	0.3540	0.2150
Image 116:	0.3596	0.1429	0.2045	0.1139
Image 117:	0.6374	0.1298	0.2157	0.1209
Image 118:	0.8108	0.3553	0.4940	0.3281
Image 119:	0.6975	0.2935	0.4132	0.2604
Image 120:	0.8966	0.5183	0.6569	0.4891
Image 121:	0.7166	0.0519	0.0968	0.0508
Image 122:	0.0984	0.0124	0.0220	0.0111
Image 123:	0.6862	0.2229	0.3365	0.2023
Image 124:	0.3635	0.0366	0.0665	0.0344
Image 125:	0.7586	0.2896	0.4192	0.2652
Image 126:	0.6185	0.1515	0.2434	0.1386
Image 127:	0.4887	0.0536	0.0966	0.0508
Image 128:	0.5931	0.5191	0.5536	0.3828
Image 129:	0.4262	0.0029	0.0058	0.0029
Image 130:	0.1373	0.0004	0.0008	0.0004
Image 131:	0.4718	0.0561	0.1003	0.0528
Image 132:	0.0000	0.0000	0.0000	0.0000
Image 133:	0.4875	0.0159	0.0309	0.0157
Image 134:	0.3555	0.0079	0.0154	0.0078
Image 135:	0.5686	0.0069	0.0136	0.0068
Image 136:	0.8858	0.4583	0.6040	0.4327
Image 137:	0.3679	0.3666	0.3673	0.2249
Image 138:	0.6866	0.6602	0.6731	0.5073
Image 139:	0.8893	0.6353	0.7411	0.5887
Image 140:	0.8352	0.7715	0.8021	0.6695
Image 141:	0.8429	0.3409	0.4855	0.3206
Image 142:	0.8307	0.7475	0.7869	0.6486
Image 143:	0.6485	0.5039	0.5671	0.3958
Image 144:	0.7295	0.3228	0.4475	0.2883
Image 145:	0.9338	0.5754	0.7121	0.5529
Image 146:	0.8737	0.5943	0.7074	0.5472
Image 147:	0.8269	0.2828	0.4214	0.2670
Image 148:	0.6628	0.2344	0.3463	0.2094
Image 149:	0.7311	0.2481	0.3705	0.2274
Image 150:	0.8992	0.4233	0.5757	0.4042
Image 151:	0.8923	0.1730	0.2898	0.1694
Image 152:	0.5170	0.1503	0.2329	0.1318
Image 153:	0.7883	0.1468	0.2475	0.1412
Image 154:	0.8440	0.2089	0.3349	0.2011
Image 155:	0.6614	0.3159	0.4276	0.2719
Image 156:	0.7532	0.4335	0.5503	0.3796
Image 157:	0.8304	0.2317	0.3623	0.2212
Image 158:	0.8351	0.2060	0.3305	0.1980
Image 159:	0.7332	0.1148	0.1986	0.1102
Image 160:	0.9084	0.0378	0.0726	0.0377
Image 161:	0.6846	0.0687	0.1248	0.0666
Image 162:	0.8393	0.3297	0.4735	0.3102
Image 163:	0.8961	0.3687	0.5224	0.3536
Image 164:	0.2539	0.1629	0.1984	0.1101
Image 165:	0.6351	0.2649	0.3739	0.2299
Image 166:	0.8892	0.2109	0.3409	0.2055
Image 167:	0.3490	0.1075	0.1643	0.0895
Image 168:	0.6658	0.3975	0.4978	0.3314
Image 169:	0.7129	0.0956	0.1686	0.0921
Image 170:	0.9032	0.1630	0.2762	0.1602
Image 171:	0.2287	0.0549	0.0885	0.0463
Image 172:	0.7828	0.1967	0.3144	0.1865
Image 173:	0.8999	0.0862	0.1574	0.0854
Image 174:	0.6024	0.0152	0.0297	0.0151
Image 175:	0.6362	0.0595	0.1087	0.0575
Image 176:	0.2998	0.1465	0.1969	0.1092
Image 177:	0.2612	0.0150	0.0284	0.0144
Image 178:	0.1172	0.0422	0.0620	0.0320
Image 179:	0.4060	0.0378	0.0691	0.0358
Image 180:	0.7302	0.2997	0.4250	0.2698
Image 181:	0.4703	0.0291	0.0549	0.0282
Image 182:	0.2521	0.0096	0.0186	0.0094
Image 183:	0.5482	0.0716	0.1267	0.0677
Image 184:	0.5208	0.1228	0.1988	0.1104
Image 185:	0.3994	0.0096	0.0187	0.0095
Image 186:	0.0635	0.0012	0.0023	0.0012
Image 187:	0.4011	0.0484	0.0864	0.0451
Image 188:	0.6014	0.1856	0.2836	0.1652
Image 189:	0.7468	0.0296	0.0569	0.0293
Image 190:	0.9547	0.0399	0.0766	0.0398
Image 191:	0.0458	0.0005	0.0011	0.0005
Image 192:	0.7051	0.0384	0.0729	0.0378
Image 193:	0.2012	0.0044	0.0087	0.0044
Image 194:	0.6444	0.0490	0.0910	0.0477
Image 195:	0.5832	0.0324	0.0615	0.0317
Image 196:	0.7469	0.2109	0.3289	0.1968
Image 197:	0.6743	0.0848	0.1506	0.0814
Image 198:	0.6288	0.1130	0.1916	0.1060
Image 199:	0.5261	0.0552	0.1000	0.0526
Image 200:	0.7071	0.2776	0.3986	0.2489
Image 201:	0.7043	0.3322	0.4514	0.2915
Image 202:	0.8415	0.1536	0.2597	0.1493
Image 203:	0.0000	0.0000	0.0000	0.0000
Image 204:	0.7148	0.2640	0.3856	0.2388
Image 205:	0.3948	0.0627	0.1082	0.0572
Image 206:	0.5601	0.0520	0.0952	0.0500
Image 207:	0.9214	0.2893	0.4403	0.2823
Image 208:	0.7836	0.3340	0.4683	0.3058
Image 209:	0.8556	0.0153	0.0301	0.0153
Image 210:	0.5067	0.0352	0.0659	0.0341
Image 211:	0.8721	0.0869	0.1580	0.0858
Image 212:	0.8085	0.0149	0.0293	0.0149
Image 213:	0.4151	0.1264	0.1938	0.1073
Image 214:	0.6333	0.2318	0.3393	0.2043
Image 215:	0.5382	0.0326	0.0615	0.0317
Image 216:	0.5420	0.2072	0.2998	0.1763
Image 217:	0.3273	0.0048	0.0094	0.0047
Image 218:	0.3837	0.1329	0.1974	0.1095
Image 219:	0.5906	0.2045	0.3038	0.1791
Image 220:	0.2392	0.0023	0.0045	0.0023
Image 221:	0.5086	0.0962	0.1618	0.0880
Image 222:	1.0000	0.0057	0.0113	0.0057
Image 223:	0.5807	0.0454	0.0842	0.0439
Image 224:	0.0077	0.0001	0.0001	0.0001
Image 225:	0.4014	0.0158	0.0305	0.0155
Image 226:	0.7171	0.0636	0.1168	0.0620
Image 227:	0.0000	0.0000	0.0000	0.0000
Image 228:	0.0861	0.0028	0.0054	0.0027
Image 229:	0.0417	0.0002	0.0003	0.0002
Image 230:	0.1293	0.0044	0.0085	0.0043
Image 231:	0.9260	0.0378	0.0726	0.0377
Image 232:	1.0000	0.0019	0.0038	0.0019
Image 233:	0.3841	0.0060	0.0119	0.0060
Image 234:	0.9958	0.0154	0.0303	0.0154
Image 235:	0.8095	0.0009	0.0017	0.0009
Image 236:	0.8423	0.1055	0.1875	0.1035
Image 237:	0.4922	0.1338	0.2105	0.1176
Image 238:	0.6866	0.0665	0.1213	0.0645
Image 239:	0.8003	0.1594	0.2658	0.1533
Image 240:	0.8174	0.0955	0.1711	0.0935
Image 241:	0.7230	0.2469	0.3680	0.2255
Image 242:	0.9103	0.2857	0.4349	0.2779
Image 243:	0.8536	0.1835	0.3020	0.1779
Image 244:	0.8251	0.1154	0.2025	0.1126
Image 245:	0.3017	0.4225	0.3520	0.2136
Image 246:	0.8648	0.3837	0.5316	0.3620
Image 247:	0.9113	0.7338	0.8130	0.6849
Image 248:	0.7563	0.4334	0.5510	0.3803
Image 249:	0.8213	0.6655	0.7352	0.5813
Image 250:	0.7408	0.3262	0.4530	0.2928
Image 251:	0.3573	0.0772	0.1270	0.0678
Image 252:	0.5709	0.2475	0.3453	0.2087
Image 253:	0.7477	0.2197	0.3396	0.2045
Image 254:	0.8603	0.6167	0.7184	0.5605
Image 255:	0.8496	0.4647	0.6008	0.4294
Image 256:	0.9071	0.3631	0.5186	0.3501
Image 257:	0.0000	0.0000	0.0000	0.0000
Image 258:	0.7962	0.4524	0.5770	0.4054
Image 259:	0.6972	0.1135	0.1952	0.1081
Image 260:	0.3769	0.0326	0.0600	0.0310
Image 261:	0.0149	0.0050	0.0075	0.0038
Image 262:	0.4366	0.1634	0.2378	0.1349
Image 263:	0.0937	0.0121	0.0215	0.0108
Image 264:	0.7121	0.3975	0.5102	0.3425
Image 265:	0.7892	0.2088	0.3302	0.1978
Image 266:	0.4252	0.1352	0.2051	0.1143
Image 267:	0.7394	0.1942	0.3076	0.1817
Image 268:	0.7459	0.0372	0.0709	0.0367
Image 269:	0.3198	0.0042	0.0083	0.0042
Image 270:	0.4632	0.0166	0.0321	0.0163
Image 271:	0.0000	0.0000	0.0000	0.0000
Image 272:	0.2264	0.0026	0.0051	0.0026
Image 273:	0.6977	0.0284	0.0546	0.0280
Image 274:	0.6337	0.0515	0.0953	0.0500
Image 275:	0.6325	0.0199	0.0385	0.0196
Image 276:	0.4824	0.0424	0.0779	0.0405
Image 277:	1.0000	0.0000	0.0000	0.0000
Image 278:	1.0000	0.0000	0.0000	0.0000
Image 279:	1.0000	0.0000	0.0000	0.0000
Image 280:	0.8000	0.0027	0.0053	0.0027
Image 281:	0.6250	0.0006	0.0012	0.0006
Image 282:	1.0000	0.0000	0.0000	0.0000
Image 283:	1.0000	0.0000	0.0000	0.0000
Image 284:	1.0000	0.0000	0.0000	0.0000
Image 285:	1.0000	0.0000	0.0000	0.0000
Image 286:	1.0000	0.0000	0.0000	0.0000
Image 287:	0.7818	0.0040	0.0079	0.0040
Image 288:	1.0000	0.0000	0.0000	0.0000
Image 289:	0.7640	0.1536	0.2558	0.1467
Image 290:	0.7279	0.0902	0.1605	0.0873
Image 291:	0.6910	0.1606	0.2606	0.1498
Image 292:	0.7914	0.0751	0.1372	0.0736
Image 293:	0.8235	0.0557	0.1043	0.0550
Image 294:	0.8548	0.0240	0.0467	0.0239
Image 295:	1.0000	0.0000	0.0000	0.0000
Image 296:	1.0000	0.0042	0.0083	0.0042
Image 297:	0.0875	0.0005	0.0009	0.0004
Image 298:	0.6630	0.3950	0.4951	0.3290
Image 299:	0.6587	0.2414	0.3533	0.2146
Image 300:	1.0000	0.0000	0.0000	0.0000
Image 301:	0.9375	0.0024	0.0048	0.0024
Image 302:	1.0000	0.0007	0.0014	0.0007
Image 303:	1.0000	0.0000	0.0000	0.0000
Image 304:	0.8939	0.0040	0.0080	0.0040
Image 305:	0.2671	0.0190	0.0354	0.0180
Image 306:	0.5333	0.0043	0.0085	0.0043
Image 307:	1.0000	0.0000	0.0000	0.0000
Image 308:	1.0000	0.0000	0.0000	0.0000
Image 309:	0.0000	0.0000	0.0000	0.0000
Image 310:	0.0000	0.0000	0.0000	0.0000
Image 311:	0.2035	0.0022	0.0043	0.0022
Image 312:	0.7995	0.0181	0.0354	0.0180
Image 313:	0.8182	0.0215	0.0419	0.0214
Image 314:	1.0000	0.0000	0.0000	0.0000
Image 315:	1.0000	0.0027	0.0055	0.0027
Image 316:	0.7139	0.0342	0.0653	0.0338
Image 317:	1.0000	0.0000	0.0000	0.0000
Image 318:	0.9231	0.0063	0.0125	0.0063
Image 319:	0.8730	0.0040	0.0079	0.0040
Image 320:	0.7398	0.1571	0.2591	0.1489
Image 321:	0.3294	0.0351	0.0635	0.0328
Image 322:	0.6883	0.0492	0.0918	0.0481
Image 323:	0.7031	0.0413	0.0781	0.0406
Image 324:	0.5610	0.0217	0.0417	0.0213
Image 325:	0.5390	0.0305	0.0577	0.0297
Image 326:	0.4710	0.0382	0.0706	0.0366
Image 327:	0.2603	0.0033	0.0065	0.0032
Image 328:	0.8571	0.0120	0.0237	0.0120
Image 329:	0.9603	0.0232	0.0454	0.0232
Image 330:	0.9350	0.0134	0.0264	0.0134
Image 331:	1.0000	0.0140	0.0277	0.0140
Image 332:	0.5000	0.0015	0.0029	0.0015
Image 333:	0.9406	0.1485	0.2566	0.1472
Image 334:	1.0000	0.0000	0.0000	0.0000
Image 335:	0.9676	0.1282	0.2265	0.1277
Image 336:	1.0000	0.0000	0.0000	0.0000
Image 337:	0.9698	0.1630	0.2791	0.1622
Image 338:	1.0000	0.0000	0.0000	0.0000
Image 339:	1.0000	0.0000	0.0000	0.0000
Image 340:	0.9017	0.1819	0.3027	0.1784
Image 341:	1.0000	0.0000	0.0000	0.0000
Image 342:	1.0000	0.0000	0.0000	0.0000
Image 343:	0.7630	0.0179	0.0350	0.0178
Image 344:	0.6726	0.0267	0.0513	0.0263
Image 345:	0.8608	0.1351	0.2336	0.1322
Image 346:	0.8145	0.0754	0.1380	0.0741
Image 347:	1.0000	0.0000	0.0000	0.0000
Image 348:	0.8694	0.0621	0.1160	0.0616
Image 349:	0.9231	0.0005	0.0010	0.0005
Image 350:	0.9264	0.0319	0.0616	0.0318
Image 351:	0.9218	0.0204	0.0399	0.0204
Image 352:	1.0000	0.0000	0.0000	0.0000
Image 353:	1.0000	0.0002	0.0005	0.0002
Image 354:	1.0000	0.0000	0.0000	0.0000
Image 355:	1.0000	0.0000	0.0000	0.0000
Image 356:	1.0000	0.0000	0.0000	0.0000
Image 357:	0.6207	0.0164	0.0319	0.0162
Image 358:	1.0000	0.0001	0.0002	0.0001
Image 359:	0.7178	0.0761	0.1376	0.0739
Image 360:	0.9266	0.0721	0.1337	0.0717
Image 361:	0.9143	0.2362	0.3754	0.2310
Image 362:	0.9130	0.3232	0.4774	0.3135
Image 363:	0.9498	0.3510	0.5126	0.3446
Image 364:	0.9780	0.0639	0.1200	0.0638
Image 365:	0.8502	0.1435	0.2455	0.1399
Image 366:	0.6000	0.0022	0.0044	0.0022
Image 367:	0.7959	0.0867	0.1564	0.0848
Image 368:	0.7000	0.0018	0.0037	0.0018
Image 369:	0.9229	0.1498	0.2577	0.1479
Image 370:	0.8715	0.1843	0.3042	0.1794
Image 371:	0.8812	0.0586	0.1098	0.0581
Image 372:	0.8613	0.1036	0.1850	0.1019
Image 373:	0.5238	0.0294	0.0556	0.0286
Image 374:	0.5918	0.0048	0.0096	0.0048
Image 375:	0.9150	0.0882	0.1608	0.0875
Image 376:	0.4428	0.0747	0.1278	0.0683
Image 377:	1.0000	0.0010	0.0019	0.0010
Image 378:	1.0000	0.0000	0.0000	0.0000
Image 379:	1.0000	0.0000	0.0000	0.0000
Image 380:	1.0000	0.0000	0.0000	0.0000
Image 381:	0.8197	0.1960	0.3163	0.1879
Image 382:	0.8549	0.1901	0.3111	0.1842
Image 383:	0.5707	0.0322	0.0610	0.0315
Image 384:	0.8685	0.1162	0.2050	0.1142
Image 385:	0.6143	0.0162	0.0316	0.0160
Image 386:	0.9074	0.0233	0.0454	0.0232
Image 387:	0.8182	0.0128	0.0252	0.0128
Image 388:	0.8600	0.1635	0.2748	0.1593
Image 389:	0.8227	0.0407	0.0775	0.0403
Image 390:	0.8101	0.1669	0.2767	0.1606
Image 391:	0.8046	0.2525	0.3844	0.2379
Image 392:	0.8705	0.1092	0.1941	0.1075
Image 393:	0.7764	0.4179	0.5433	0.3730
Image 394:	0.8439	0.0641	0.1192	0.0634
Image 395:	0.6931	0.0727	0.1316	0.0704
Image 396:	0.6067	0.4689	0.5290	0.3596
Image 397:	0.1956	0.0315	0.0542	0.0279
Image 398:	0.3825	0.1612	0.2268	0.1279
Image 399:	0.8276	0.0728	0.1339	0.0717
Image 400:	0.6870	0.0825	0.1474	0.0795
Image 401:	0.7157	0.2135	0.3289	0.1968
Image 402:	0.7294	0.0415	0.0786	0.0409
Image 403:	0.7154	0.3841	0.4998	0.3332
Image 404:	0.2911	0.1090	0.1586	0.0861
Image 405:	0.6070	0.2849	0.3878	0.2406
Image 406:	0.7949	0.4283	0.5566	0.3856
Image 407:	0.5366	0.0949	0.1613	0.0877
Image 408:	0.3301	0.2813	0.3038	0.1791
Image 409:	0.6717	0.1054	0.1822	0.1002
Image 410:	0.4976	0.0869	0.1479	0.0799
Image 411:	0.8445	0.2734	0.4131	0.2603
Image 412:	0.8464	0.3489	0.4941	0.3281
Image 413:	0.7077	0.1677	0.2711	0.1568
Image 414:	0.7102	0.4177	0.5260	0.3569
Image 415:	0.4034	0.0977	0.1574	0.0854
Image 416:	0.8269	0.3241	0.4656	0.3035
Image 417:	0.7987	0.3121	0.4488	0.2893
Image 418:	0.0000	0.0000	0.0000	0.0000
Image 419:	0.8925	0.0051	0.0101	0.0051
Image 420:	0.0000	0.0000	0.0000	0.0000
Image 421:	0.0100	0.0005	0.0010	0.0005
Image 422:	0.7001	0.0331	0.0632	0.0326
Image 423:	0.2766	0.0282	0.0512	0.0263
Image 424:	0.6090	0.0258	0.0495	0.0254
Image 425:	0.8058	0.0304	0.0586	0.0302
Image 426:	0.0688	0.0050	0.0093	0.0047
Image 427:	0.4097	0.0067	0.0132	0.0067
Image 428:	0.7368	0.0059	0.0117	0.0059
Image 429:	0.8000	0.0030	0.0060	0.0030
Image 430:	1.0000	0.0000	0.0000	0.0000
Image 431:	0.9288	0.2140	0.3478	0.2105
Image 432:	0.5551	0.0063	0.0124	0.0062
Image 433:	0.7000	0.0004	0.0008	0.0004
Image 434:	0.7623	0.0335	0.0642	0.0332
Image 435:	0.5610	0.0019	0.0039	0.0019
Image 436:	0.8258	0.0368	0.0705	0.0365
Image 437:	1.0000	0.0000	0.0000	0.0000
Image 438:	0.9613	0.1160	0.2070	0.1154
Image 439:	1.0000	0.0004	0.0007	0.0004
Image 440:	0.9615	0.0010	0.0020	0.0010
Image 441:	1.0000	0.0004	0.0007	0.0004
Image 442:	0.8214	0.0031	0.0063	0.0031
Image 443:	0.6513	0.0066	0.0131	0.0066
Image 444:	0.2632	0.0008	0.0016	0.0008
Image 445:	0.9001	0.0859	0.1568	0.0851
Image 446:	0.9810	0.0376	0.0725	0.0376
Image 447:	1.0000	0.0024	0.0048	0.0024
Image 448:	1.0000	0.0144	0.0283	0.0144
Image 449:	0.6229	0.0121	0.0238	0.0120
Image 450:	1.0000	0.0007	0.0013	0.0007
Image 451:	1.0000	0.0000	0.0000	0.0000
Image 452:	1.0000	0.0004	0.0008	0.0004
Image 453:	0.8462	0.0006	0.0013	0.0006
Image 454:	0.8258	0.0161	0.0316	0.0161
Image 455:	0.9422	0.3256	0.4840	0.3193
Image 456:	1.0000	0.0000	0.0000	0.0000
Image 457:	0.9537	0.1881	0.3143	0.1864
Image 458:	0.6190	0.0007	0.0013	0.0007
Image 459:	0.1429	0.0003	0.0006	0.0003
Image 460:	0.7729	0.3059	0.4383	0.2806
Image 461:	0.9641	0.0736	0.1367	0.0734
Image 462:	0.8339	0.0909	0.1639	0.0892
Image 463:	0.9630	0.0240	0.0468	0.0239
Image 464:	0.5440	0.0398	0.0741	0.0385
Image 465:	0.5722	0.0409	0.0763	0.0396
Image 466:	0.8669	0.0134	0.0264	0.0134
Image 467:	0.0000	0.0000	0.0000	0.0000
Image 468:	0.9094	0.0386	0.0741	0.0385
Image 469:	0.8654	0.0066	0.0130	0.0066
Image 470:	0.8866	0.0913	0.1656	0.0903
Image 471:	0.0000	0.0000	0.0000	0.0000
Image 472:	0.9161	0.0322	0.0622	0.0321
Image 473:	0.3729	0.0038	0.0075	0.0038
Image 474:	1.0000	0.0027	0.0054	0.0027
Image 475:	1.0000	0.0132	0.0260	0.0132
Image 476:	1.0000	0.0000	0.0000	0.0000
Image 477:	1.0000	0.0000	0.0000	0.0000
Image 478:	0.5000	0.0003	0.0007	0.0003
Image 479:	1.0000	0.0000	0.0000	0.0000
Image 480:	1.0000	0.0000	0.0000	0.0000
Image 481:	1.0000	0.0000	0.0000	0.0000
Image 482:	1.0000	0.0015	0.0029	0.0015
Image 483:	1.0000	0.0077	0.0154	0.0077
Image 484:	0.4878	0.0007	0.0014	0.0007
Image 485:	0.8528	0.2010	0.3253	0.1942
Image 486:	0.7790	0.1400	0.2374	0.1347
Image 487:	0.3297	0.0474	0.0829	0.0433
Image 488:	0.8148	0.1234	0.2143	0.1200
Image 489:	0.8280	0.1758	0.2901	0.1696
Image 490:	0.5493	0.0736	0.1299	0.0694
Image 491:	0.6701	0.2314	0.3440	0.2077
Image 492:	0.8824	0.2246	0.3580	0.2180
Image 493:	0.6652	0.0911	0.1603	0.0871
Image 494:	0.7870	0.3646	0.4983	0.3318
Image 495:	0.8218	0.4770	0.6036	0.4323
Image 496:	0.7183	0.1481	0.2455	0.1399
Image 497:	0.9009	0.2200	0.3537	0.2148
Image 498:	0.9631	0.1889	0.3159	0.1876
Image 499:	0.8167	0.3497	0.4897	0.3242
Image 500:	0.9076	0.3057	0.4573	0.2964
Image 501:	0.8125	0.0014	0.0028	0.0014
Image 502:	1.0000	0.0000	0.0000	0.0000
Image 503:	1.0000	0.0000	0.0000	0.0000
Image 504:	0.8378	0.0164	0.0322	0.0164
Image 505:	1.0000	0.0000	0.0000	0.0000
Image 506:	0.4994	0.0277	0.0524	0.0269
Image 507:	0.0833	0.0000	0.0001	0.0000
Image 508:	0.7661	0.0298	0.0573	0.0295
Image 509:	0.6845	0.0040	0.0080	0.0040
Image 510:	0.8553	0.0110	0.0218	0.0110
Image 511:	0.7787	0.1784	0.2903	0.1698
Image 512:	0.8368	0.2547	0.3906	0.2427
Image 513:	0.9125	0.2413	0.3816	0.2358
Image 514:	0.8334	0.3150	0.4572	0.2964
Image 515:	0.9357	0.0965	0.1749	0.0959
Image 516:	0.9639	0.1955	0.3250	0.1941
Image 517:	0.6970	0.0314	0.0601	0.0310
Image 518:	0.6414	0.0078	0.0155	0.0078
Image 519:	0.9170	0.1215	0.2146	0.1202
Image 520:	0.5571	0.0763	0.1343	0.0720
Image 521:	0.6915	0.2679	0.3862	0.2393
Image 522:	0.8484	0.1600	0.2692	0.1555
Image 523:	0.9395	0.1117	0.1997	0.1109
Image 524:	0.7195	0.1133	0.1957	0.1085
Image 525:	0.6262	0.0496	0.0919	0.0482
Image 526:	0.8263	0.0896	0.1616	0.0879
Image 527:	0.7150	0.0344	0.0656	0.0339
Image 528:	0.8951	0.3292	0.4814	0.3170
Image 529:	0.6468	0.0747	0.1340	0.0718
Image 530:	0.6780	0.0258	0.0498	0.0255
Image 531:	0.8654	0.0825	0.1507	0.0815
Image 532:	0.8833	0.1080	0.1924	0.1064
Image 533:	0.9475	0.1978	0.3273	0.1957
Image 534:	0.7597	0.4890	0.5950	0.4234
Image 535:	0.9160	0.4132	0.5695	0.3981
Image 536:	1.0000	0.0017	0.0035	0.0017
Image 537:	0.8878	0.0326	0.0628	0.0324
