			Precision	Recall	F1	IoU
Image 536:	0.3585	0.0066	0.0130	0.0066
Image 537:	0.0000	0.0000	0.0000	0.0000
Image 538:	0.0000	0.0000	0.0000	0.0000
Image 539:	0.0000	0.0000	0.0000	0.0000
Image 540:	0.0000	0.0000	0.0000	0.0000
Image 541:	0.8119	0.0291	0.0563	0.0289
Image 542:	0.2721	0.0027	0.0054	0.0027
Image 543:	0.0000	0.0000	0.0000	0.0000
Image 544:	0.0000	0.0000	0.0000	0.0000
Image 545:	0.0526	0.0004	0.0007	0.0004
Image 546:	0.1429	0.0003	0.0006	0.0003
Image 547:	0.0000	0.0000	0.0000	0.0000
Image 548:	0.2812	0.0011	0.0022	0.0011
Image 549:	0.0169	0.0001	0.0003	0.0001
Image 550:	0.0303	0.0001	0.0001	0.0001
Image 551:	0.4000	0.0041	0.0080	0.0040
Image 552:	0.4545	0.0021	0.0041	0.0020
Image 553:	0.1343	0.0006	0.0012	0.0006
Image 554:	0.7937	0.0055	0.0109	0.0055
Image 555:	0.3548	0.0017	0.0034	0.0017
Image 556:	0.2308	0.0017	0.0034	0.0017
Image 557:	0.5781	0.0032	0.0064	0.0032
Image 558:	0.1282	0.0004	0.0007	0.0004
Image 559:	0.1964	0.0026	0.0052	0.0026
Image 560:	0.0909	0.0005	0.0009	0.0004
Image 561:	0.0000	0.0000	0.0000	0.0000
Image 562:	0.0547	0.0018	0.0034	0.0017
Image 563:	0.1185	0.0035	0.0068	0.0034
Image 564:	0.0383	0.0003	0.0006	0.0003
Image 565:	0.1190	0.0008	0.0015	0.0007
Image 566:	0.0152	0.0001	0.0002	0.0001
Image 567:	0.0079	0.0001	0.0002	0.0001
Image 568:	0.1069	0.0057	0.0108	0.0054
Image 569:	0.0642	0.0010	0.0019	0.0010
Image 570:	0.0988	0.0017	0.0034	0.0017
Image 571:	0.0172	0.0019	0.0034	0.0017
Image 572:	0.0040	0.0001	0.0003	0.0001
Image 573:	0.0449	0.0026	0.0050	0.0025
Image 574:	0.0199	0.0008	0.0015	0.0007
Image 575:	0.1046	0.0023	0.0046	0.0023
Image 576:	0.1827	0.0013	0.0026	0.0013
Image 577:	0.0495	0.0005	0.0009	0.0005
Image 578:	0.1452	0.0020	0.0039	0.0020
Image 579:	0.1980	0.0016	0.0031	0.0015
Image 580:	0.0090	0.0003	0.0006	0.0003
Image 581:	0.0000	0.0000	0.0000	0.0000
Image 582:	0.0485	0.0012	0.0023	0.0012
Image 583:	0.0000	0.0000	0.0000	0.0000
Image 584:	0.0311	0.0017	0.0032	0.0016
Image 585:	0.0292	0.0012	0.0023	0.0011
Image 586:	0.0573	0.0049	0.0090	0.0045
Image 587:	0.0305	0.0019	0.0035	0.0018
Image 588:	0.0329	0.0031	0.0056	0.0028
Image 589:	0.0290	0.0039	0.0069	0.0034
Image 590:	0.0495	0.0025	0.0047	0.0024
Image 591:	0.0169	0.0001	0.0002	0.0001
Image 592:	0.0000	0.0000	0.0000	0.0000
Image 593:	0.0127	0.0001	0.0002	0.0001
Image 594:	0.1720	0.0040	0.0079	0.0039
Image 595:	0.0000	0.0000	0.0000	0.0000
Image 596:	0.0486	0.0008	0.0016	0.0008
Image 597:	0.1557	0.0046	0.0090	0.0045
Image 598:	0.0492	0.0002	0.0005	0.0002
Image 599:	0.0606	0.0007	0.0014	0.0007
Image 600:	0.1456	0.0074	0.0142	0.0071
Image 601:	0.0278	0.0005	0.0010	0.0005
Image 602:	0.0065	0.0002	0.0003	0.0002
Image 603:	0.1176	0.0019	0.0038	0.0019
Image 604:	0.0466	0.0010	0.0019	0.0010
Image 605:	0.1163	0.0006	0.0012	0.0006
Image 606:	0.2201	0.0125	0.0237	0.0120
Image 607:	0.0201	0.0025	0.0045	0.0023
Image 608:	0.2177	0.0051	0.0100	0.0050
Image 609:	0.0625	0.0057	0.0104	0.0052
Image 610:	0.0254	0.0010	0.0019	0.0010
Image 611:	0.0084	0.0003	0.0005	0.0002
Image 612:	0.2303	0.0059	0.0116	0.0058
Image 613:	0.1304	0.0137	0.0247	0.0125
Image 614:	0.0156	0.0014	0.0026	0.0013
Image 615:	0.0000	0.0000	0.0000	0.0000
Image 616:	0.0000	0.0000	0.0000	0.0000
Image 617:	0.0348	0.0022	0.0041	0.0021
Image 618:	0.1899	0.0018	0.0037	0.0018
Image 619:	0.1365	0.0017	0.0034	0.0017
Image 620:	0.1395	0.0010	0.0020	0.0010
Image 621:	0.0646	0.0018	0.0035	0.0017
Image 622:	0.2446	0.0066	0.0129	0.0065
Image 623:	0.2288	0.0114	0.0217	0.0110
Image 624:	0.0476	0.0006	0.0012	0.0006
Image 625:	0.0244	0.0009	0.0018	0.0009
Image 626:	0.1093	0.0029	0.0057	0.0029
Image 627:	0.0512	0.0023	0.0044	0.0022
Image 628:	0.2789	0.0029	0.0058	0.0029
Image 629:	0.1101	0.0047	0.0091	0.0046
Image 630:	0.1314	0.0043	0.0084	0.0042
Image 631:	0.0045	0.0000	0.0001	0.0000
Image 632:	0.0473	0.0026	0.0049	0.0025
Image 633:	0.2087	0.0038	0.0075	0.0038
Image 634:	0.0388	0.0009	0.0018	0.0009
Image 635:	0.0317	0.0012	0.0024	0.0012
Image 636:	0.0000	0.0000	0.0000	0.0000
Image 637:	0.0330	0.0029	0.0054	0.0027
Image 638:	0.0916	0.0014	0.0027	0.0014
Image 639:	0.2101	0.0083	0.0160	0.0081
Image 640:	0.2193	0.0007	0.0015	0.0007
Image 641:	0.3186	0.0011	0.0023	0.0011
Image 642:	0.2086	0.0013	0.0025	0.0013
Image 643:	0.2331	0.0014	0.0028	0.0014
Image 644:	0.0312	0.0014	0.0027	0.0014
Image 645:	0.0533	0.0002	0.0004	0.0002
Image 646:	0.2344	0.0050	0.0098	0.0049
Image 647:	0.3087	0.0022	0.0043	0.0022
Image 648:	0.2780	0.0328	0.0587	0.0302
Image 649:	0.2121	0.0009	0.0017	0.0009
Image 650:	0.4885	0.0032	0.0063	0.0032
Image 651:	0.2833	0.0084	0.0164	0.0083
Image 652:	0.1743	0.0015	0.0029	0.0015
Image 653:	0.0099	0.0011	0.0020	0.0010
Image 654:	0.0484	0.0005	0.0011	0.0005
Image 655:	0.0914	0.0095	0.0172	0.0087
Image 656:	0.0321	0.0002	0.0004	0.0002
Image 657:	0.2688	0.0040	0.0079	0.0040
Image 658:	0.2692	0.0044	0.0087	0.0044
Image 659:	0.0000	0.0000	0.0000	0.0000
Image 660:	0.0139	0.0001	0.0002	0.0001
Image 661:	0.0189	0.0001	0.0002	0.0001
Image 662:	0.0000	0.0000	0.0000	0.0000
Image 663:	0.4429	0.0028	0.0055	0.0028
Image 664:	0.2222	0.0015	0.0030	0.0015
Image 665:	0.0000	0.0000	0.0000	0.0000
Image 666:	0.2059	0.0008	0.0016	0.0008
Image 667:	0.0330	0.0002	0.0005	0.0002
Image 668:	0.1562	0.0025	0.0049	0.0025
Image 669:	0.0543	0.0004	0.0007	0.0004
Image 670:	0.0194	0.0004	0.0008	0.0004
Image 671:	0.0000	0.0000	0.0000	0.0000
Image 672:	0.0580	0.0008	0.0016	0.0008
Image 673:	0.1074	0.0017	0.0034	0.0017
Image 674:	0.1772	0.0081	0.0154	0.0078
Image 675:	0.0828	0.0017	0.0033	0.0017
Image 676:	0.0129	0.0015	0.0027	0.0013
Image 677:	0.1822	0.0054	0.0106	0.0053
Image 678:	0.0127	0.0013	0.0023	0.0011
Image 679:	0.1293	0.0068	0.0129	0.0065
Image 680:	0.0326	0.0006	0.0012	0.0006
Image 681:	0.0072	0.0017	0.0028	0.0014
Image 682:	0.0593	0.0011	0.0022	0.0011
Image 683:	0.0533	0.0016	0.0031	0.0016
Image 684:	0.0494	0.0010	0.0020	0.0010
Image 685:	0.0285	0.0004	0.0008	0.0004
Image 686:	0.0122	0.0037	0.0056	0.0028
Image 687:	0.2356	0.0016	0.0032	0.0016
Image 688:	0.0949	0.0048	0.0091	0.0046
Image 689:	0.0382	0.0005	0.0010	0.0005
Image 690:	0.0815	0.0032	0.0061	0.0031
Image 691:	0.3545	0.0038	0.0075	0.0037
Image 692:	0.1963	0.0014	0.0027	0.0014
Image 693:	0.1087	0.0006	0.0012	0.0006
Image 694:	0.2715	0.0027	0.0053	0.0027
Image 695:	0.0182	0.0006	0.0012	0.0006
Image 696:	0.0632	0.0042	0.0079	0.0040
Image 697:	0.0000	0.0000	0.0000	0.0000
Image 698:	0.0325	0.0008	0.0015	0.0007
Image 699:	0.0030	0.0000	0.0001	0.0000
Image 700:	0.0063	0.0000	0.0001	0.0000
Image 701:	0.0000	0.0000	0.0000	0.0000
Image 702:	0.0495	0.0004	0.0008	0.0004
Image 703:	0.0582	0.0015	0.0029	0.0014
Image 704:	0.0310	0.0006	0.0012	0.0006
Image 705:	0.2042	0.0025	0.0049	0.0024
Image 706:	0.1314	0.0009	0.0018	0.0009
Image 707:	0.1809	0.0013	0.0026	0.0013
Image 708:	0.0674	0.0004	0.0009	0.0004
Image 709:	0.0000	0.0000	0.0000	0.0000
Image 710:	0.2044	0.0217	0.0392	0.0200
Image 711:	0.2500	0.0019	0.0038	0.0019
Image 712:	0.0000	0.0000	0.0000	0.0000
Image 713:	0.0366	0.0002	0.0003	0.0002
Image 714:	0.1400	0.0028	0.0055	0.0027
Image 715:	0.0061	0.0000	0.0001	0.0000
Image 716:	0.0980	0.0003	0.0006	0.0003
Image 717:	0.2146	0.0233	0.0421	0.0215
Image 718:	0.0374	0.0002	0.0003	0.0002
Image 719:	0.0593	0.0002	0.0003	0.0002
Image 720:	0.1944	0.0017	0.0034	0.0017
Image 721:	0.1762	0.0012	0.0024	0.0012
Image 722:	0.1000	0.0008	0.0015	0.0008
Image 723:	0.3309	0.0218	0.0409	0.0209
Image 724:	0.0577	0.0002	0.0005	0.0002
Image 725:	0.0276	0.0002	0.0003	0.0002
Image 726:	0.0761	0.0017	0.0033	0.0016
Image 727:	0.0388	0.0006	0.0011	0.0006
Image 728:	0.0118	0.0001	0.0001	0.0001
Image 729:	0.3057	0.0058	0.0113	0.0057
Image 730:	0.0651	0.0015	0.0030	0.0015
Image 731:	0.1882	0.0022	0.0043	0.0022
Image 732:	0.0512	0.0009	0.0017	0.0009
Image 733:	0.0102	0.0011	0.0020	0.0010
Image 734:	0.2080	0.0021	0.0041	0.0020
Image 735:	0.0670	0.0003	0.0006	0.0003
Image 736:	0.0706	0.0003	0.0006	0.0003
Image 737:	0.1185	0.0011	0.0022	0.0011
Image 738:	0.0244	0.0023	0.0042	0.0021
Image 739:	0.0000	0.0000	0.0000	0.0000
Image 740:	0.2020	0.0017	0.0033	0.0016
Image 741:	0.0033	0.0001	0.0001	0.0001
Image 742:	0.0857	0.0007	0.0014	0.0007
Image 743:	0.0052	0.0001	0.0003	0.0001
Image 744:	0.1057	0.0010	0.0021	0.0010
Image 745:	0.0249	0.0003	0.0005	0.0003
Image 746:	0.1410	0.0006	0.0012	0.0006
Image 747:	0.0660	0.0016	0.0031	0.0016
Image 748:	0.0000	0.0000	0.0000	0.0000
Image 749:	0.3278	0.0196	0.0370	0.0188
Image 750:	0.0657	0.0006	0.0012	0.0006
Image 751:	0.0000	0.0000	0.0000	0.0000
Image 752:	0.0253	0.0002	0.0004	0.0002
Image 753:	0.0037	0.0000	0.0001	0.0000
Image 754:	0.2056	0.0050	0.0098	0.0049
Image 755:	0.0037	0.0001	0.0003	0.0001
Image 756:	0.0683	0.0027	0.0051	0.0026
Image 757:	0.0738	0.0046	0.0087	0.0044
Image 758:	0.4465	0.0059	0.0117	0.0059
Image 759:	0.0933	0.0018	0.0036	0.0018
Image 760:	0.0394	0.0003	0.0007	0.0003
Image 761:	0.0241	0.0005	0.0010	0.0005
Image 762:	0.0000	0.0000	0.0000	0.0000
Image 763:	0.0845	0.0013	0.0026	0.0013
Image 764:	0.0139	0.0010	0.0019	0.0010
Image 765:	0.0625	0.0011	0.0021	0.0011
Image 766:	0.0000	0.0000	0.0000	0.0000
Image 767:	0.0000	0.0000	0.0000	0.0000
Image 768:	0.2500	0.0076	0.0147	0.0074
Image 769:	0.0039	0.0001	0.0002	0.0001
Image 770:	0.1777	0.0011	0.0023	0.0011
Image 771:	0.1711	0.0324	0.0545	0.0280
Image 772:	0.2115	0.0021	0.0041	0.0020
Image 773:	0.0492	0.0038	0.0070	0.0035
Image 774:	0.0330	0.0002	0.0003	0.0002
Image 775:	0.0287	0.0002	0.0003	0.0002
Image 776:	0.1419	0.0016	0.0031	0.0015
Image 777:	0.0344	0.0057	0.0098	0.0049
Image 778:	0.4647	0.0155	0.0300	0.0152
Image 779:	0.0548	0.0013	0.0026	0.0013
Image 780:	0.0304	0.0013	0.0024	0.0012
Image 781:	0.0051	0.0001	0.0001	0.0001
Image 782:	0.1218	0.0016	0.0032	0.0016
Image 783:	0.1133	0.0011	0.0022	0.0011
Image 784:	0.0349	0.0025	0.0046	0.0023
Image 785:	0.0000	0.0000	0.0000	0.0000
Image 786:	0.0000	0.0000	0.0000	0.0000
Image 787:	0.0269	0.0043	0.0074	0.0037
Image 788:	0.0034	0.0001	0.0002	0.0001
Image 789:	0.3358	0.0057	0.0112	0.0056
Image 790:	0.0178	0.0008	0.0015	0.0007
Image 791:	0.0000	0.0000	0.0000	0.0000
Image 792:	0.1888	0.0009	0.0017	0.0009
Image 793:	0.0000	0.0000	0.0000	0.0000
Image 794:	0.1641	0.0006	0.0011	0.0006
Image 795:	0.0579	0.0004	0.0008	0.0004
Image 796:	0.1436	0.0029	0.0057	0.0029
Image 797:	0.0585	0.0003	0.0006	0.0003
Image 798:	0.1721	0.0024	0.0047	0.0024
Image 799:	0.0127	0.0001	0.0003	0.0001
Image 800:	0.0598	0.0013	0.0026	0.0013
Image 801:	0.0000	0.0000	0.0000	0.0000
Image 802:	0.0251	0.0002	0.0004	0.0002
Image 803:	0.1471	0.0013	0.0026	0.0013
Image 804:	0.2599	0.0014	0.0028	0.0014
Image 805:	0.0423	0.0008	0.0015	0.0008
Image 806:	0.0000	0.0000	0.0000	0.0000
Image 807:	0.1394	0.0010	0.0019	0.0010
Image 808:	0.2588	0.0043	0.0084	0.0042
Image 809:	0.0402	0.0055	0.0097	0.0048
Image 810:	0.0482	0.0014	0.0027	0.0014
Image 811:	0.2054	0.0009	0.0018	0.0009
Image 812:	0.2396	0.0100	0.0191	0.0097
Image 813:	0.0861	0.0013	0.0025	0.0013
Image 814:	0.1314	0.0087	0.0163	0.0082
Image 815:	0.0419	0.0010	0.0020	0.0010
Image 816:	0.0000	0.0000	0.0000	0.0000
Image 817:	0.0980	0.0113	0.0203	0.0103
Image 818:	0.0800	0.0010	0.0020	0.0010
Image 819:	0.0988	0.0190	0.0318	0.0162
Image 820:	0.0000	0.0000	0.0000	0.0000
Image 821:	0.2015	0.0166	0.0306	0.0155
Image 822:	0.0340	0.0003	0.0005	0.0003
Image 823:	0.1225	0.0012	0.0025	0.0012
Image 824:	0.0000	0.0000	0.0000	0.0000
Image 825:	0.1719	0.0014	0.0028	0.0014
Image 826:	0.0563	0.0010	0.0019	0.0009
Image 827:	0.0141	0.0002	0.0004	0.0002
Image 828:	0.0327	0.0004	0.0008	0.0004
Image 829:	0.0474	0.0052	0.0093	0.0047
Image 830:	0.2510	0.0067	0.0130	0.0065
Image 831:	0.1778	0.0085	0.0163	0.0082
Image 832:	0.1159	0.0108	0.0198	0.0100
Image 833:	0.0000	0.0000	0.0000	0.0000
Image 834:	0.0000	0.0000	0.0000	0.0000
Image 835:	0.1814	0.0078	0.0150	0.0076
Image 836:	0.0347	0.0005	0.0010	0.0005
Image 837:	0.0000	0.0000	0.0000	0.0000
Image 838:	0.0000	0.0000	0.0000	0.0000
Image 839:	0.0000	0.0000	0.0000	0.0000
Image 840:	0.0000	0.0000	0.0000	0.0000
Image 841:	0.0325	0.0053	0.0092	0.0046
Image 842:	0.0115	0.0002	0.0004	0.0002
Image 843:	0.0000	0.0000	0.0000	0.0000
Image 844:	0.0103	0.0001	0.0002	0.0001
Image 845:	0.2595	0.0125	0.0239	0.0121
Image 846:	0.0422	0.0021	0.0039	0.0020
Image 847:	0.0104	0.0001	0.0003	0.0001
Image 848:	0.0051	0.0001	0.0001	0.0001
Image 849:	0.0000	0.0000	0.0000	0.0000
Image 850:	0.0943	0.0012	0.0023	0.0012
Image 851:	0.0599	0.0015	0.0028	0.0014
Image 852:	0.0241	0.0006	0.0012	0.0006
Image 853:	0.1424	0.0043	0.0084	0.0042
Image 854:	0.0452	0.0007	0.0014	0.0007
Image 855:	0.0176	0.0026	0.0046	0.0023
Image 856:	0.0129	0.0001	0.0002	0.0001
Image 857:	0.1799	0.0017	0.0035	0.0017
Image 858:	0.0550	0.0004	0.0009	0.0004
Image 859:	0.1498	0.0040	0.0077	0.0039
Image 860:	0.0541	0.0045	0.0084	0.0042
Image 861:	0.0037	0.0003	0.0005	0.0002
Image 862:	0.0417	0.0010	0.0019	0.0010
Image 863:	0.0413	0.0011	0.0021	0.0010
Image 864:	0.0263	0.0009	0.0018	0.0009
Image 865:	0.0000	0.0000	0.0000	0.0000
Image 866:	0.0234	0.0002	0.0003	0.0002
Image 867:	0.0000	0.0000	0.0000	0.0000
Image 868:	0.0280	0.0060	0.0099	0.0050
Image 869:	0.0000	0.0000	0.0000	0.0000
Image 870:	0.0038	0.0001	0.0001	0.0001
Image 871:	0.0315	0.0003	0.0005	0.0003
Image 872:	0.1275	0.0023	0.0045	0.0023
Image 873:	0.0262	0.0024	0.0044	0.0022
Image 874:	0.0000	0.0000	0.0000	0.0000
Image 875:	0.0877	0.0011	0.0021	0.0011
Image 876:	0.4400	0.0145	0.0280	0.0142
Image 877:	0.0805	0.0014	0.0028	0.0014
Image 878:	0.0158	0.0001	0.0002	0.0001
Image 879:	0.0000	0.0000	0.0000	0.0000
Image 880:	0.2620	0.0140	0.0266	0.0135
Image 881:	0.0337	0.0005	0.0009	0.0005
Image 882:	0.0000	0.0000	0.0000	0.0000
Image 883:	0.0000	0.0000	0.0000	0.0000
Image 884:	0.1069	0.0018	0.0035	0.0018
Image 885:	0.1117	0.0201	0.0341	0.0174
Image 886:	0.0904	0.0013	0.0025	0.0012
Image 887:	0.2257	0.0083	0.0160	0.0080
Image 888:	0.0228	0.0006	0.0011	0.0005
Image 889:	0.2006	0.0054	0.0106	0.0053
Image 890:	0.0101	0.0003	0.0005	0.0003
Image 891:	0.0778	0.0011	0.0021	0.0011
Image 892:	0.0406	0.0065	0.0112	0.0056
Image 893:	0.0000	0.0000	0.0000	0.0000
Image 894:	0.0247	0.0003	0.0006	0.0003
Image 895:	0.0757	0.0147	0.0246	0.0124
Image 896:	0.0411	0.0019	0.0036	0.0018
Image 897:	0.0000	0.0000	0.0000	0.0000
Image 898:	0.1067	0.0044	0.0084	0.0042
Image 899:	0.0246	0.0004	0.0008	0.0004
Image 900:	0.1542	0.0115	0.0215	0.0109
Image 901:	0.1495	0.0015	0.0030	0.0015
Image 902:	0.0069	0.0000	0.0001	0.0000
Image 903:	0.2629	0.0093	0.0180	0.0091
Image 904:	0.0149	0.0003	0.0007	0.0003
Image 905:	0.0000	0.0000	0.0000	0.0000
Image 906:	0.0031	0.0000	0.0001	0.0000
Image 907:	0.0467	0.0169	0.0248	0.0126
Image 908:	0.0692	0.0020	0.0039	0.0019
Image 909:	0.1178	0.0152	0.0270	0.0137
Image 910:	0.0532	0.0016	0.0032	0.0016
Image 911:	0.1937	0.0113	0.0213	0.0108
Image 912:	0.0082	0.0003	0.0005	0.0002
Image 913:	0.0000	0.0000	0.0000	0.0000
Image 914:	0.0000	0.0000	0.0000	0.0000
Image 915:	0.0326	0.0014	0.0028	0.0014
Image 916:	0.1713	0.0035	0.0069	0.0034
Image 917:	0.0000	0.0000	0.0000	0.0000
Image 918:	0.0103	0.0001	0.0002	0.0001
Image 919:	0.0658	0.0015	0.0030	0.0015
Image 920:	0.0526	0.0008	0.0016	0.0008
Image 921:	0.0000	0.0000	0.0000	0.0000
Image 922:	0.0830	0.0074	0.0136	0.0069
Image 923:	0.4000	0.0077	0.0152	0.0076
Image 924:	0.1234	0.0047	0.0091	0.0046
Image 925:	0.0567	0.0005	0.0009	0.0005
Image 926:	0.0356	0.0028	0.0052	0.0026
Image 927:	0.1625	0.0022	0.0043	0.0021
Image 928:	0.0105	0.0015	0.0026	0.0013
Image 929:	0.2697	0.0301	0.0542	0.0278
Image 930:	0.0871	0.0051	0.0096	0.0048
Image 931:	0.0353	0.0005	0.0011	0.0005
Image 932:	0.0000	0.0000	0.0000	0.0000
Image 933:	0.3032	0.0036	0.0071	0.0036
Image 934:	0.0326	0.0009	0.0018	0.0009
Image 935:	0.0467	0.0007	0.0014	0.0007
Image 936:	0.0254	0.0084	0.0126	0.0063
Image 937:	0.0000	0.0000	0.0000	0.0000
Image 938:	0.0429	0.0006	0.0012	0.0006
Image 939:	0.0458	0.0004	0.0008	0.0004
Image 940:	0.1446	0.0011	0.0023	0.0011
Image 941:	0.0580	0.0004	0.0008	0.0004
Image 942:	0.0335	0.0004	0.0008	0.0004
Image 943:	0.0969	0.0111	0.0199	0.0101
Image 944:	0.1727	0.0008	0.0017	0.0008
Image 945:	0.0505	0.0006	0.0011	0.0005
Image 946:	0.0704	0.0024	0.0046	0.0023
Image 947:	0.0000	0.0000	0.0000	0.0000
Image 948:	0.1453	0.0058	0.0111	0.0056
Image 949:	0.4267	0.0022	0.0043	0.0022
Image 950:	0.1359	0.0040	0.0077	0.0039
Image 951:	0.0000	0.0000	0.0000	0.0000
Image 952:	0.0000	0.0000	0.0000	0.0000
Image 953:	0.0000	0.0000	0.0000	0.0000
Image 954:	0.0000	0.0000	0.0000	0.0000
Image 955:	0.4626	0.0058	0.0114	0.0057
Image 956:	0.2381	0.0097	0.0186	0.0094
Image 957:	0.4717	0.0095	0.0186	0.0094
Image 958:	0.1333	0.0021	0.0040	0.0020
Image 959:	0.0000	0.0000	0.0000	0.0000
Image 960:	0.1246	0.0008	0.0016	0.0008
Image 961:	0.0568	0.0027	0.0051	0.0025
Image 962:	0.0312	0.0003	0.0007	0.0003
Image 963:	0.1375	0.0023	0.0045	0.0023
Image 964:	0.1868	0.0128	0.0240	0.0121
Image 965:	0.0584	0.0009	0.0018	0.0009
Image 966:	0.0747	0.0007	0.0014	0.0007
Image 967:	0.0642	0.0005	0.0010	0.0005
Image 968:	0.0804	0.0018	0.0035	0.0017
Image 969:	0.1260	0.0037	0.0071	0.0036
Image 970:	0.2789	0.0028	0.0056	0.0028
Image 971:	0.1389	0.0014	0.0027	0.0014
Image 972:	0.1606	0.0029	0.0058	0.0029
Image 973:	0.0748	0.0011	0.0022	0.0011
Image 974:	0.0519	0.0012	0.0023	0.0011
Image 975:	0.0667	0.0006	0.0012	0.0006
Image 976:	0.0265	0.0003	0.0006	0.0003
Image 977:	0.0000	0.0000	0.0000	0.0000
Image 978:	0.0380	0.0011	0.0022	0.0011
Image 979:	0.0457	0.0004	0.0007	0.0003
Image 980:	0.0101	0.0006	0.0012	0.0006
Image 981:	0.0137	0.0002	0.0004	0.0002
Image 982:	0.0130	0.0002	0.0004	0.0002
Image 983:	0.0000	0.0000	0.0000	0.0000
Image 984:	0.0036	0.0001	0.0003	0.0001
Image 985:	0.0709	0.0059	0.0110	0.0055
Image 986:	0.2319	0.0027	0.0053	0.0026
Image 987:	0.0222	0.0008	0.0016	0.0008
Image 988:	0.0806	0.0018	0.0034	0.0017
Image 989:	0.0000	0.0000	0.0000	0.0000
Image 990:	0.0833	0.0012	0.0024	0.0012
Image 991:	0.0493	0.0017	0.0033	0.0016
Image 992:	0.1200	0.0025	0.0049	0.0024
Image 993:	0.0029	0.0010	0.0014	0.0007
Image 994:	0.0400	0.0014	0.0028	0.0014
Image 995:	0.0382	0.0023	0.0044	0.0022
Image 996:	0.1078	0.0018	0.0035	0.0018
Image 997:	0.0105	0.0002	0.0004	0.0002
Image 998:	0.1218	0.0168	0.0295	0.0150
Image 999:	0.0222	0.0005	0.0010	0.0005
Image 1000:	0.4727	0.0092	0.0180	0.0091
Image 1001:	0.1183	0.0034	0.0065	0.0033
Image 1002:	0.0128	0.0002	0.0003	0.0002
Image 1003:	0.0000	0.0000	0.0000	0.0000
Image 1004:	0.2703	0.0020	0.0040	0.0020
Image 1005:	0.0383	0.0016	0.0030	0.0015
Image 1006:	0.0706	0.0032	0.0062	0.0031
Image 1007:	0.0000	0.0000	0.0000	0.0000
Image 1008:	0.1370	0.0035	0.0068	0.0034
Image 1009:	0.0688	0.0006	0.0012	0.0006
Image 1010:	0.1813	0.0041	0.0079	0.0040
Image 1011:	0.1948	0.0141	0.0263	0.0134
Image 1012:	0.0874	0.0016	0.0032	0.0016
Image 1013:	0.0216	0.0002	0.0005	0.0002
Image 1014:	0.0647	0.0010	0.0019	0.0009
Image 1015:	0.0055	0.0001	0.0002	0.0001
Image 1016:	0.1592	0.0424	0.0670	0.0347
Image 1017:	0.0769	0.0010	0.0019	0.0010
Image 1018:	0.3703	0.0276	0.0514	0.0264
Image 1019:	0.1513	0.0047	0.0091	0.0046
Image 1020:	0.0459	0.0011	0.0022	0.0011
Image 1021:	0.0661	0.0013	0.0026	0.0013
Image 1022:	0.0839	0.0030	0.0058	0.0029
Image 1023:	0.0300	0.0003	0.0007	0.0003
Image 1024:	0.1720	0.0109	0.0205	0.0103
Image 1025:	0.0983	0.0023	0.0046	0.0023
Image 1026:	0.1543	0.0026	0.0051	0.0025
Image 1027:	0.0267	0.0038	0.0066	0.0033
Image 1028:	0.3252	0.0058	0.0114	0.0057
Image 1029:	0.1288	0.0324	0.0518	0.0266
Image 1030:	0.1750	0.0105	0.0197	0.0100
Image 1031:	0.0000	0.0000	0.0000	0.0000
Image 1032:	0.0000	0.0000	0.0000	0.0000
Image 1033:	0.1695	0.0083	0.0158	0.0080
Image 1034:	0.0252	0.0012	0.0022	0.0011
Image 1035:	0.0793	0.0015	0.0030	0.0015
Image 1036:	0.1071	0.0007	0.0014	0.0007
Image 1037:	0.3005	0.0011	0.0023	0.0011
Image 1038:	0.0279	0.0008	0.0015	0.0008
Image 1039:	0.4452	0.0028	0.0056	0.0028
Image 1040:	0.0000	0.0000	0.0000	0.0000
Image 1041:	0.0204	0.0002	0.0003	0.0002
Image 1042:	0.0000	0.0000	0.0000	0.0000
Image 1043:	0.0000	0.0000	0.0000	0.0000
Image 1044:	0.1818	0.0025	0.0050	0.0025
Image 1045:	0.0651	0.0027	0.0052	0.0026
Image 1046:	0.2714	0.0019	0.0038	0.0019
Image 1047:	0.0787	0.0006	0.0012	0.0006
Image 1048:	0.0000	0.0000	0.0000	0.0000
Image 1049:	0.0000	0.0000	0.0000	0.0000
Image 1050:	0.0000	0.0000	0.0000	0.0000
Image 1051:	0.0566	0.0005	0.0009	0.0005
Image 1052:	0.1299	0.0036	0.0069	0.0035
Image 1053:	0.0357	0.0109	0.0167	0.0084
Image 1054:	0.0000	0.0000	0.0000	0.0000
Image 1055:	0.0909	0.0008	0.0016	0.0008
Image 1056:	0.0883	0.0220	0.0352	0.0179
Image 1057:	0.1701	0.0026	0.0051	0.0026
Image 1058:	0.4336	0.0163	0.0314	0.0160
Image 1059:	0.0032	0.0001	0.0001	0.0001
Image 1060:	0.2839	0.0162	0.0307	0.0156
Image 1061:	0.1774	0.0025	0.0050	0.0025
Image 1062:	0.0652	0.0005	0.0011	0.0005
Image 1063:	0.0398	0.0007	0.0015	0.0007
Image 1064:	0.0632	0.0017	0.0033	0.0017
Image 1065:	0.0000	0.0000	0.0000	0.0000
Image 1066:	0.0000	0.0000	0.0000	0.0000
Image 1067:	0.0107	0.0003	0.0006	0.0003
Image 1068:	0.1443	0.0040	0.0077	0.0039
Image 1069:	0.1231	0.0054	0.0103	0.0052
Image 1070:	0.0331	0.0002	0.0004	0.0002
